ticker,signal_time,entry_price,cs_score,slope_value,return_5bar,return_10bar,return_20bar,win_5bar,win_10bar,win_20bar,mfe_20bar,mae_20bar,time_bucket,score_bucket
MSFT,2024-11-07T11:20:00-05:00,425.22,98.268,2.713355,0.0011993791449132,-0.00114058604957437,-0.001951930765251025,1,0,0,0.0025751375758430234,0.0033512064343163804,Mid_Morning,Max_Bull
MSFT,2024-11-07T11:30:00-05:00,425.915,100.0,3.861395,-0.0006339293051431357,-0.004050103893969507,-0.0033574774309428094,0,0,0,0.000939154526137791,0.004977518988530586,Mid_Morning,Max_Bull
MSFT,2024-11-07T11:35:00-05:00,426.1,100.0,4.459694,-0.002839708988500437,-0.0034968317296409507,-0.003637643745599651,0,0,0,0.0004928420558553849,0.005409528279746554,Mid_Morning,Max_Bull
MSFT,2024-11-07T11:40:00-05:00,425.59,100.0,3.806248,-0.0022321953053407945,-0.004147183909396336,-0.0023496792687798117,0,0,0,0.0008106393477290991,0.004217674287459666,Mid_Morning,Max_Bull
MSFT,2024-11-07T11:45:00-05:00,425.86,100.0,3.391181,-0.0026417132390926593,-0.004203259287089702,-0.002383412389048012,0,0,0,0.00017611421593948393,0.0048490114122011875,Mid_Morning,Max_Bull
MSFT,2024-11-07T11:50:00-05:00,425.935,100.0,1.932894,-0.0027821146419054602,-0.004319907967178032,-0.0036155751464425805,0,0,0,0.0,0.005024240787913616,Mid_Morning,Max_Bull
MSFT,2024-11-12T11:30:00-05:00,419.755,82.589,0.515736,0.00020249907684239505,0.0034543960167240143,0.0023942537909018248,1,1,1,0.004454979690533775,0.000786172886564744,Mid_Morning,Strong_Bull
MSFT,2024-11-12T11:35:00-05:00,419.67,76.9676,1.689307,0.0015488359901827083,0.003455095670407674,0.004420139633521484,1,1,1,0.004658422093549656,0.0005837920270688983,Mid_Morning,Strong_Bull
MSFT,2024-11-12T11:40:00-05:00,419.455,79.8249,1.997289,0.002932376536219662,0.003731031934295688,0.005113778593651378,1,1,1,0.005173379742761479,0.0,Mid_Morning,Strong_Bull
MSFT,2024-11-12T12:10:00-05:00,421.015,100.0,2.949501,0.0003681579041127503,-0.0021495671175610674,0.0035271902426279676,1,0,1,0.004120993313777452,0.0031234041542462804,Midday,Max_Bull
MSFT,2024-11-12T12:15:00-05:00,421.04,100.0,5.058225,0.0007481474444233272,-0.001876306289188724,0.004227626828804799,1,0,1,0.005082652479574354,0.0031825954778644115,Midday,Max_Bull
MSFT,2024-11-12T12:20:00-05:00,421.18,100.0,6.627845,0.0010565553919939057,-0.000997198347499919,0.005009734555297055,1,0,1,0.005009734555297055,0.0035139370340472437,Midday,Max_Bull
MSFT,2024-11-12T12:35:00-05:00,421.11,100.0,5.47489,-0.002374676450333642,0.001246705136425108,0.005188668043979013,0,1,1,0.0058417040678207105,0.0033482937949704944,Midday,Max_Bull
MSFT,2024-11-12T12:40:00-05:00,421.35,100.0,4.805986,-0.0026106562240418244,0.0014951940192239122,0.004639848107274199,0,1,1,0.00526877892488423,0.003915984336062737,Midday,Max_Bull
MSFT,2024-11-12T12:45:00-05:00,421.55,100.0,3.515146,-0.0018740362946270204,0.0013995967263669197,0.004281817103546452,0,1,1,0.004791839639425885,0.004388566006404988,Midday,Max_Bull
MSFT,2024-11-12T12:50:00-05:00,421.315,100.0,1.630934,0.0004984394099426309,0.0024803294447148,0.004236734984512835,1,1,1,0.005352289854384476,0.0038332364145591993,Midday,Max_Bull
MSFT,2024-11-12T13:30:00-05:00,422.07,100.0,2.773566,0.0017769564290283603,0.0029260549198000655,0.00454900845831264,1,1,1,0.00550856492998789,0.00024877390006401354,Midday,Max_Bull
MSFT,2024-11-12T13:35:00-05:00,422.16,100.0,5.561136,0.0026767102520371313,0.0028306803107826252,0.003588686753837375,1,1,1,0.005294201250710528,0.00046191017623661645,Midday,Max_Bull
MSFT,2024-11-12T13:40:00-05:00,422.38,100.0,6.511536,0.002675316066101604,0.001704626166011713,0.0028647189734361937,1,1,1,0.0047705857284909,0.00028410436100195216,Midday,Max_Bull
MSFT,2024-11-12T13:45:00-05:00,422.75,100.0,6.128896,0.001632170313424004,0.0006741573033708457,0.001963335304553481,1,1,1,0.00389118864577169,0.0007332939089296328,Midday,Max_Bull
MSFT,2024-11-12T13:50:00-05:00,422.67,100.0,4.989357,0.001478694962973478,0.0015141836420848093,0.0017034565973453768,1,1,1,0.004081198097806719,0.0,Midday,Max_Bull
MSFT,2024-11-12T13:55:00-05:00,422.88,100.0,3.566928,0.0010050132425274579,0.0008867763904653802,0.0011468974650019241,1,1,1,0.003582576617480104,0.0,Midday,Max_Bull
MSFT,2024-11-12T14:00:00-05:00,423.255,100.0,2.748313,0.00023626419061800272,0.0013467058865222932,0.0002480774001488894,1,1,1,0.0026934117730445864,0.0008151114576318542,Power_Hour,Max_Bull
MSFT,2024-11-12T14:10:00-05:00,423.5,100.0,3.178424,-0.0010979929161746753,0.0012632821723731406,0.0009681227863046635,0,1,1,0.002113341204250252,0.0013931523022431523,Power_Hour,Max_Bull
MSFT,2024-11-13T11:35:00-05:00,422.725,71.1779,12.856128,0.004601100005913994,0.009379620320539298,0.01166242829262511,1,1,1,0.014583949376071827,0.0008161334200722154,Mid_Morning,Strong_Bull
MSFT,2024-11-13T11:40:00-05:00,422.97,83.3631,11.248365,0.0056268766106343125,0.010757264108565512,0.012766862898077823,1,1,1,0.01399626451048528,0.0,Mid_Morning,Strong_Bull
MSFT,2024-11-13T11:45:00-05:00,424.54,100.0,10.830011,0.004063221369011084,0.007290243557733006,0.0090686389975031,1,1,1,0.010246384321854162,9.421962594813318e-05,Mid_Morning,Max_Bull
MSFT,2024-11-13T11:50:00-05:00,425.12,100.0,9.035061,0.003187335340609753,0.004975065863756138,0.008762231840421582,1,1,1,0.008938652615732056,0.0014584117425668153,Mid_Morning,Max_Bull
MSFT,2024-11-13T11:55:00-05:00,424.77,100.0,7.280203,0.0031311062457330813,0.008216211126021163,0.009711137792216966,1,1,1,0.010593968500600326,0.00028250582668268607,Mid_Morning,Max_Bull
MSFT,2024-11-13T12:05:00-05:00,425.205,100.0,6.355234,0.0054444326854105616,0.00786679366423261,0.008395950188732479,1,1,1,0.009560094542632373,0.0,Midday,Max_Bull
MSFT,2024-11-13T12:10:00-05:00,426.53,100.0,5.077387,0.0025906735751295763,0.005404074742691035,0.005697137364312023,1,1,1,0.006423932665932078,0.0011019154572948456,Midday,Max_Bull
MSFT,2024-11-13T12:15:00-05:00,426.51,100.0,4.163894,0.0016998429110689614,0.004290637968629068,0.005556727861011476,1,1,1,0.006471126116620925,0.001055074910318606,Midday,Max_Bull
MSFT,2024-11-13T12:20:00-05:00,426.28,100.0,3.48364,0.004644834381157968,0.0036126489631228783,0.003941071596134013,1,1,1,0.007014169090738503,0.0,Midday,Max_Bull
MSFT,2024-11-13T12:25:00-05:00,426.675,100.0,3.309093,0.0038671119704692734,0.0022968301400362367,0.0026835413370832175,1,1,1,0.006081912462647145,0.0,Midday,Max_Bull
MSFT,2024-11-13T12:30:00-05:00,427.58,100.0,3.414468,0.002268581318115972,0.0018476074652697052,0.0005379110341924743,1,1,1,0.003952476729500907,0.001426633612423305,Midday,Max_Bull
MSFT,2024-11-13T12:35:00-05:00,427.705,100.0,3.658388,0.0026420079260237677,0.0016015711763949505,-0.001624951777510184,1,1,0,0.003659064074537351,0.0017184741819711176,Midday,Max_Bull
MSFT,2024-11-13T12:40:00-05:00,427.19,100.0,3.305264,0.0026920105807719686,0.003874154357545892,0.0005032889346660151,1,1,1,0.004869027833048489,0.0008895339310377009,Midday,Max_Bull
MSFT,2024-11-13T12:45:00-05:00,428.14,100.0,2.775159,-0.00074741906852897,0.0017634418648105653,-0.0023356845891530807,0,1,0,0.002639323585742971,0.00310646050357356,Midday,Max_Bull
MSFT,2024-11-13T12:55:00-05:00,428.64,100.0,1.042971,-0.0006298992161253775,0.00031494960806268877,-0.004141004106009652,0,1,0,0.0014697648376259694,0.004269316909294476,Midday,Max_Bull
MSFT,2024-11-13T13:05:00-05:00,428.15,100.0,0.262067,0.0016232628751606914,0.0017050099264276964,-0.003970571061543825,1,1,0,0.002615905640546548,0.004309237416793111,Midday,Max_Bull
MSFT,2024-11-19T11:30:00-05:00,414.855,77.6909,9.71655,-0.0002289956731870829,-0.0014462884622338473,0.0032179918284701388,0,0,1,0.0033144110592857744,0.0016150221161611066,Mid_Morning,Strong_Bull
MSFT,2024-11-19T11:35:00-05:00,414.71,83.7141,8.431871,-0.0006631139832653595,0.0010368691374695736,0.003978683899592569,0,1,1,0.0041957030213884625,0.001265944877143009,Mid_Morning,Strong_Bull
MSFT,2024-11-19T11:40:00-05:00,415.13,100.0,9.3602,-0.0009635535856237258,0.0005540433117337177,0.0029388384361525963,0,1,1,0.003179726832558459,0.002276395346036165,Mid_Morning,Max_Bull
MSFT,2024-11-19T11:50:00-05:00,414.65,100.0,10.202986,0.0016278789340407847,0.001712287471361477,0.0054021463885204615,1,1,1,0.0054021463885204615,0.001121427710116906,Mid_Morning,Max_Bull
MSFT,2024-11-19T11:55:00-05:00,414.78,100.0,7.495986,-0.0012657312310139768,0.0015429866435219713,0.0062563286561551365,0,1,1,0.006413038237137821,0.0014344953951491645,Mid_Morning,Max_Bull
MSFT,2024-11-19T12:00:00-05:00,414.435,100.0,5.148848,0.0017011111513264663,0.003004089905534051,0.0072749647109920405,1,1,1,0.007540386309071386,0.0004343262514025283,Midday,Max_Bull
MSFT,2024-11-19T12:05:00-05:00,414.79,98.8018,1.740422,0.0013741893488271007,0.0021938812411098824,0.007039706839605485,1,1,1,0.007256684105209843,0.0012898093010921792,Midday,Max_Bull
MSFT,2024-11-19T12:30:00-05:00,415.385,100.0,0.845171,0.0007583326311734842,0.0023231459970871164,0.005139810055731408,1,1,1,0.006066661049387873,0.0001444443106997178,Midday,Max_Bull
MSFT,2024-11-19T12:35:00-05:00,415.71,100.0,2.677999,-0.0004329941545789296,0.0019003632339852795,0.0034639532366313,0,1,1,0.005280123162781731,0.0009261263861826536,Midday,Max_Bull
MSFT,2024-11-19T12:40:00-05:00,415.405,100.0,2.43696,0.0010110614942044896,0.0035748245687943422,0.004200719779492314,1,1,1,0.0060182231797884,0.00019258314175319048,Midday,Max_Bull
MSFT,2024-11-19T12:50:00-05:00,415.68,100.0,6.069785,0.0016358737490377378,0.004258083140877555,0.0006976520400308421,1,1,1,0.0053526751347189325,0.0006976520400308421,Midday,Max_Bull
MSFT,2024-11-19T13:00:00-05:00,415.505,100.0,5.433732,0.0023946763576852374,0.005715936029650666,0.0015282607910855246,1,1,1,0.005776103777331145,0.0,Midday,Max_Bull
MSFT,2024-11-19T13:05:00-05:00,415.95,100.0,5.816688,0.002259887005649712,0.004159153744440481,-0.00030051688904916455,1,1,0,0.004700084144728896,0.0009135713427094493,Midday,Max_Bull
MSFT,2024-11-19T13:10:00-05:00,416.45,100.0,4.724791,0.0022211550006003395,0.002761435946692362,-0.0005522871893383632,1,1,0,0.0034938167847280203,0.0021130988113819077,Midday,Max_Bull
MSFT,2024-11-19T13:15:00-05:00,416.29,100.0,3.604898,0.0027865190131878452,0.0027144538662951198,-0.0007446731845588467,1,1,0,0.0038795070743951384,0.0017295635254270514,Midday,Max_Bull
MSFT,2024-11-19T13:25:00-05:00,416.585,100.0,1.899246,0.0031086092874203727,0.0013562658281023026,-0.0015963128773238682,1,1,0,0.00316862104972573,0.002436477549599689,Midday,Max_Bull
MSFT,2024-11-19T13:30:00-05:00,416.935,100.0,2.803455,0.0017868492690707293,0.0005156679098659863,-0.00161895739143994,1,1,0,0.002326501732883952,0.0032738916138007343,Midday,Max_Bull
MSFT,2024-11-19T13:35:00-05:00,417.39,100.0,3.279965,0.0005031265722706255,-0.00209636071779391,-0.0019765686767770877,1,0,0,0.0012338580224729543,0.004360430293011316,Midday,Max_Bull
MSFT,2024-11-19T13:40:00-05:00,417.42,100.0,3.11149,0.0,-0.0034737195151166417,-0.0023717119448038167,0,0,0,0.0011618992860906443,0.004431986967562701,Midday,Max_Bull
MSFT,2024-11-19T13:45:00-05:00,417.715,100.0,3.473745,-0.0004668254671246979,-0.0047879535089714285,-0.0020348802413127755,0,0,0,0.0004548555833522802,0.005135080138371813,Midday,Max_Bull
MSFT,2024-11-19T13:50:00-05:00,417.825,100.0,3.331982,-0.0016155088852988963,-0.004032788847005331,-0.0020941781846466824,0,0,0,0.0001795009872554027,0.005396996350146582,Midday,Max_Bull
MSFT,2024-11-19T13:55:00-05:00,417.775,100.0,1.220743,-0.001496020585243253,-0.004667584225958922,-0.001328466279695889,0,0,0,0.00010771348213755231,0.005277960624738159,Midday,Max_Bull
MSFT,2024-11-19T14:00:00-05:00,417.6,100.0,0.696335,-0.0025981800766284396,-0.0033045977011494144,-0.0014607279693486916,0,0,0,0.0,0.0048611111111111814,Power_Hour,Max_Bull
MSFT,2024-11-20T11:55:00-05:00,415.68,85.7649,11.786148,-0.005136162432640471,-0.0030071208622016936,-0.004137798306389596,0,0,0,0.00024056966897605345,0.005918013856812883,Mid_Morning,Max_Bull
MSFT,2024-11-20T12:00:00-05:00,415.78,96.3379,11.340495,-0.004497570830727663,-0.004569724373466683,-0.005158978305834773,0,0,0,0.0,0.006157102313723473,Midday,Max_Bull
MSFT,2024-11-20T12:05:00-05:00,414.91,89.201,9.742425,-0.0017594177050445112,-0.0026511773637656905,-0.0034224289604974953,0,0,0,0.0,0.004073172495239926,Midday,Max_Bull
MSFT,2024-11-21T13:25:00-05:00,415.63,86.8267,4.945368,-0.004619493299328768,-0.006472102591247017,-0.005341289127348773,0,0,0,0.0006496162452180589,0.007795394942617254,Midday,Max_Bull
MSFT,2024-11-21T13:30:00-05:00,415.495,89.1047,6.062276,-0.004608960396635387,-0.0055716675290918005,-0.004392351291832606,0,0,0,0.0,0.007473014115693373,Midday,Max_Bull
MSFT,2024-11-22T12:10:00-05:00,414.305,78.8995,9.668279,-0.002136107457066632,0.0013275244083465355,0.0008085830487200964,0,1,1,0.002063697034793252,0.002280928301613529,Midday,Strong_Bull
MSFT,2024-11-22T12:25:00-05:00,414.16,75.3682,5.23879,0.0012193355225033693,0.0011106818620822375,0.0012314081514390354,1,1,1,0.0024145257871354066,0.0019316206297083525,Midday,Strong_Bull
MSFT,2024-11-22T12:55:00-05:00,414.53,98.3149,2.442864,0.0007478348973536349,0.0002171133572962918,-0.00020505150411304258,1,1,0,0.0015197935010736311,0.0006513400718886011,Midday,Max_Bull
MSFT,2024-11-22T13:00:00-05:00,414.85,100.0,5.828262,-0.0006990478486200324,-0.0005062070627938686,-0.0010847294202724971,0,0,0,0.0007472580450765392,0.0017235145233217592,Midday,Max_Bull
MSFT,2024-11-22T13:10:00-05:00,414.76,100.0,9.752061,0.00015671713762175168,-0.0007353650303790309,0.000361654932973368,1,0,1,0.000952357990162942,0.0015068955540553574,Midday,Max_Bull
MSFT,2024-11-22T13:15:00-05:00,414.42,100.0,7.645555,0.0006515129578687848,0.000603252738767434,0.0014719366825924347,1,1,1,0.0019304087640558162,0.0006877081221949351,Midday,Max_Bull
MSFT,2024-11-22T13:20:00-05:00,414.9,100.0,7.231065,-0.0006748614123884616,0.00022897083634617328,-0.0003133285128946625,0,1,0,0.000771270185587009,0.0018438177874186223,Midday,Max_Bull
MSFT,2024-11-22T13:25:00-05:00,414.93,100.0,4.332636,-0.0006989130696744522,-0.0005422601402646777,-0.00031330585881954895,0,0,0,0.0006989130696744522,0.0019159858289350394,Midday,Max_Bull
MSFT,2024-11-25T13:30:00-05:00,416.82,77.6591,9.49947,-0.0008396909937142313,-0.0016913775730530783,-0.00031188522623673396,0,0,0,0.0007917086512163142,0.0018233290149224867,Midday,Strong_Bull
MSFT,2024-11-25T13:40:00-05:00,416.84,97.9795,8.033215,-0.0009356107859130275,-0.001583341330006641,-0.0009596008060646226,0,0,0,0.0007436906247001303,0.001871221571826055,Midday,Max_Bull
MSFT,2024-11-25T13:45:00-05:00,416.69,100.0,7.908696,-0.0003359811850536043,-0.0014039213804026484,-0.00016799059252680214,0,0,0,0.0005519690897310188,0.0015119153327413555,Midday,Max_Bull
MSFT,2024-11-25T13:50:00-05:00,416.63,100.0,8.540785,-7.200633655755158e-05,-0.00019201689748694065,-0.0001440126731152396,0,0,0,0.0006960612533903474,0.001368120394594708,Midday,Max_Bull
MSFT,2024-11-25T13:55:00-05:00,416.32,100.0,6.02143,-0.0004924096848577635,0.0009127594158339629,0.0011049192928516034,0,1,1,0.0014411990776326449,0.000624519600307434,Midday,Max_Bull
MSFT,2024-11-25T14:00:00-05:00,416.28,90.5958,3.270457,2.402229268772881e-05,0.0010089362928798308,0.0016815604881330968,1,1,1,0.0021379840491977595,0.0005284904391274393,Power_Hour,Max_Bull
MSFT,2024-11-25T14:05:00-05:00,416.55,86.7668,1.045101,-0.0008882487096387097,0.00045612771576040745,0.0016804705317488623,0,1,1,0.0018125075021005771,0.0011763293722242445,Power_Hour,Max_Bull
MSFT,2024-11-26T12:55:00-05:00,426.835,88.7537,2.450386,-0.001663406234259092,-0.0006208488057445767,0.0006325629341549748,0,0,1,0.0006325629341549748,0.0022373985263626087,Midday,Max_Bull
MSFT,2024-11-26T13:00:00-05:00,426.675,80.2242,2.197176,-0.0013007558446124258,-0.0004687408449053463,0.0006328001406222108,0,0,1,0.0011366965488955614,0.0018632448584988946,Midday,Strong_Bull
MSFT,2024-11-26T13:05:00-05:00,426.445,86.2931,2.749847,3.517452426452733e-05,0.00045726881543925517,0.0017704510546494752,1,1,1,0.0017704510546494752,0.0013249070806317291,Midday,Max_Bull
MSFT,2024-12-05T11:25:00-05:00,439.63,100.0,5.7108,0.0032754816550280867,0.008325182539863123,0.010827286581898394,1,1,1,0.011191228988012683,0.0007051384118463305,Mid_Morning,Max_Bull
MSFT,2024-12-05T11:30:00-05:00,439.65,100.0,6.61321,0.0039349482542932294,0.008370294552484947,0.010440122824974484,1,1,1,0.011372682815876266,0.0007505970658477974,Mid_Morning,Max_Bull
MSFT,2024-12-05T11:35:00-05:00,439.41,98.0236,7.984308,0.005507384902482781,0.0078059215766594975,0.01035479392822183,1,1,1,0.01192508135909504,6.827336655977232e-05,Mid_Morning,Max_Bull
MSFT,2024-12-05T11:40:00-05:00,439.775,100.0,7.821395,0.005525552839520225,0.006810300721960104,0.007367403786026966,1,1,1,0.011085214029901655,0.0,Mid_Morning,Max_Bull
MSFT,2024-12-05T11:45:00-05:00,440.63,100.0,7.582858,0.006399927376710603,0.005151714590472691,0.006059505707736686,1,1,1,0.00912330072850233,0.0,Mid_Morning,Max_Bull
MSFT,2024-12-05T11:50:00-05:00,441.13,100.0,7.018178,0.004896515766327443,0.004148436968694,0.007254097431596103,1,1,1,0.0079795071747557,0.0001246797996055739,Mid_Morning,Max_Bull
MSFT,2024-12-05T11:55:00-05:00,441.34,100.0,6.965273,0.004508995332396812,0.005392667784474674,0.005551275660488616,1,1,1,0.007499886708659996,0.00018126614401591537,Mid_Morning,Max_Bull
MSFT,2024-12-05T12:00:00-05:00,441.98,100.0,7.93099,0.0019457894022352974,0.004208335218788083,0.004751346214760772,1,1,1,0.006040997330195844,0.00018100366532431542,Midday,Max_Bull
MSFT,2024-12-05T12:05:00-05:00,442.56,100.0,7.761567,0.00047451193058563703,0.003231200289226335,0.0021240057845263866,1,1,1,0.004722523499638411,0.0003050433839479187,Midday,Max_Bull
MSFT,2024-12-05T12:10:00-05:00,443.49,100.0,6.97507,-0.0013303569415320116,9.019369095123592e-05,-0.0007440979503483372,0,1,0,0.002615617037588149,0.0024014070215788354,Midday,Max_Bull
MSFT,2024-12-05T12:15:00-05:00,443.52,100.0,5.742997,-0.0012626262626262677,0.001961580086580097,-0.0014204545454545353,0,1,0,0.0025477994227994126,0.0024688852813852147,Midday,Max_Bull
MSFT,2024-12-05T12:25:00-05:00,442.81,100.0,3.993518,0.0023260540638196355,0.002597050653779222,0.000654908425735689,1,1,1,0.00415528104604678,0.0008694473927869535,Midday,Max_Bull
MSFT,2024-12-05T12:30:00-05:00,442.815,100.0,3.012899,0.002653478314871925,0.00045165588338242523,0.0011855966938788822,1,1,1,0.004143942730033941,0.0008807289725957485,Midday,Max_Bull
MSFT,2024-12-05T12:35:00-05:00,442.98,100.0,2.528051,0.0012415910424848854,0.0007223802429003412,0.0004966364169939285,1,1,1,0.0037699218926361437,0.001004560025283293,Midday,Max_Bull
MSFT,2024-12-05T12:40:00-05:00,443.07,100.0,2.672077,0.002979213216873165,0.0028437944342880155,0.000767373101315891,1,1,1,0.003566027941408771,0.0012074841447174672,Midday,Max_Bull
MSFT,2024-12-05T12:45:00-05:00,443.705,100.0,1.856111,0.0012057560766726204,0.00019156872246207815,-0.0015212810313158774,1,1,0,0.002129793443842177,0.002636887120947384,Midday,Max_Bull
MSFT,2024-12-05T12:50:00-05:00,443.87,100.0,2.130468,0.00020276206997538692,0.0004731114966093215,-0.0012616306576249854,1,1,0,0.0017572712731204468,0.003007637371302362,Midday,Max_Bull
MSFT,2024-12-05T13:00:00-05:00,443.615,100.0,2.182849,-0.0007100751778005652,-0.001025664145711899,-0.0006875331086640597,0,0,0,0.0023331041556303735,0.0024345434667447765,Midday,Max_Bull
MSFT,2024-12-05T13:05:00-05:00,444.385,100.0,1.406126,-0.00012376655377658297,-0.003364199961744894,-0.0030491578248591157,0,0,0,0.0005963297591052496,0.004163056808848107,Midday,Max_Bull
MSFT,2024-12-05T13:10:00-05:00,444.16,100.0,1.260533,-0.0008330331412103848,-0.003489733429394838,-0.0021613832853026754,0,0,0,0.0006191462536022542,0.003658591498559078,Midday,Max_Bull
MSFT,2024-12-09T11:20:00-05:00,447.15,100.0,10.268159,-0.0024376607402437104,-0.0002236386000222876,-0.001699653360169945,0,0,0,0.0026389354802639087,0.003444034440344322,Mid_Morning,Max_Bull
MSFT,2024-12-09T11:25:00-05:00,447.11,100.0,10.876547,-0.0005255977276285783,2.2365860750130626e-05,-0.0019458298852631445,0,1,0,0.002728635011518352,0.003354879112522645,Mid_Morning,Max_Bull
MSFT,2024-12-09T11:30:00-05:00,447.79,100.0,11.07025,-0.002311351303066225,-0.0012059224189910906,-0.003048303892449606,0,0,0,0.0012059224189909636,0.004868353469260159,Mid_Morning,Max_Bull
MSFT,2024-12-09T11:35:00-05:00,447.38,100.0,9.228936,-0.0019670079127363663,-1.117618132235561e-05,-0.0023246457150521266,0,0,0,0.0004023425276051831,0.0039563681881174435,Mid_Morning,Max_Bull
MSFT,2024-12-09T11:40:00-05:00,446.81,92.4201,6.225504,0.0007833307222309768,0.00025738009444732456,-0.0012533291555694866,1,1,0,0.0016785658333519841,0.002685705333363149,Mid_Morning,Max_Bull
MSFT,2024-12-09T12:25:00-05:00,447.25,80.7899,0.372444,-0.001811067635550592,-0.0020346562325321968,-0.002593627724986082,0,0,0,0.0,0.003219675796534372,Midday,Strong_Bull
META,2024-11-06T14:15:00-05:00,567.88,77.6152,8.120379,-0.002676621821511555,0.00021131224906671225,0.006938085511023552,0,1,1,0.007492780164823546,0.002676621821511555,Power_Hour,Strong_Bull
META,2024-11-07T11:45:00-05:00,592.045,100.0,0.274722,-0.0024491381567278364,-0.002440692852739127,-0.0005827259752213322,0,0,0,0.0017481779256645726,0.005345877424857847,Mid_Morning,Max_Bull
META,2024-11-07T11:50:00-05:00,592.4,100.0,0.297164,-0.004321404456448253,-0.0027852802160701845,-0.0014854827819041111,0,0,0,0.0011478730587441994,0.0059419311276164444,Mid_Morning,Max_Bull
META,2024-11-07T11:55:00-05:00,593.02,100.0,0.99598,-0.004443357728238493,-0.0029004080806718617,-0.0015007925533708584,0,0,0,0.0,0.006981214798826324,Mid_Morning,Max_Bull
META,2024-11-08T13:50:00-05:00,587.4,70.5049,8.703663,-0.0005022131426625112,0.0019833163091591377,0.0006979911474292955,0,1,1,0.00314096016343212,0.0010214504596527457,Midday,Strong_Bull
META,2024-11-08T13:55:00-05:00,588.0,73.1589,6.895564,-0.0018877551020408396,0.0013265306122448516,0.0010374149659864178,0,1,1,0.002117346938775518,0.0020408163265306896,Midday,Strong_Bull
META,2024-11-11T13:50:00-05:00,585.31,73.8902,6.343524,-0.001093437665510561,-0.003972254019237553,-0.003536587449385687,0,0,0,0.00041003912456648463,0.004049136355093696,Midday,Strong_Bull
META,2024-11-11T13:55:00-05:00,585.3,95.1968,8.228688,-0.0019135486075516908,-0.003246198530667995,-0.0034341363403382727,0,0,0,0.0003758756193405558,0.004032120280198019,Midday,Max_Bull
META,2024-11-11T14:00:00-05:00,585.085,100.0,8.372418,-0.0027773742276763205,-0.0035635847782801407,-0.004093422323252146,0,0,0,0.0006922071152054363,0.004349795328883962,Power_Hour,Max_Bull
META,2024-11-11T14:15:00-05:00,584.52,100.0,3.812533,-0.0026260863614589207,-0.0024977759529186965,-0.0018818859919250371,0,0,0,0.00022240470813658292,0.0033873947854650283,Power_Hour,Max_Bull
META,2024-11-13T12:15:00-05:00,583.985,72.7379,7.837402,-0.0009332431483684668,-0.0003510364136065839,0.001703810885553575,0,0,1,0.0026199303064290565,0.0015496973381165144,Midday,Strong_Bull
META,2024-11-13T12:25:00-05:00,584.42,100.0,8.170033,-0.000855549091406865,-0.001214879709797616,-0.0015742103281885615,0,0,0,0.001873652510181081,0.0022928715649702582,Midday,Max_Bull
META,2024-11-13T12:30:00-05:00,585.015,100.0,8.799077,-0.0017179046691110408,-0.0013503927249728018,-0.003111031341076616,0,0,0,0.0008546789398562431,0.0035640111792005955,Midday,Max_Bull
META,2024-11-13T12:35:00-05:00,584.42,100.0,6.984667,-0.00034221963656262927,0.00046199650935987047,-0.0038499709113308926,0,1,0,0.001873652510181081,0.004294856438862447,Midday,Max_Bull
META,2024-11-13T12:40:00-05:00,583.375,100.0,5.661742,0.0006942361259909539,0.0029740732804799893,-0.0004542532676237178,1,1,0,0.003668309406470943,0.00251124919648602,Midday,Max_Bull
META,2024-11-13T12:45:00-05:00,584.11,100.0,4.679364,-0.0003252811970348985,0.0016606461111777359,-0.002636489702282042,0,1,0,0.0024053688517573276,0.003766413860403084,Midday,Max_Bull
META,2024-11-13T12:50:00-05:00,584.03,100.0,3.027912,-0.0005479170590550766,0.001429721075972187,-0.0030991558652808,0,1,0,0.002542677602177994,0.003629950516240612,Midday,Max_Bull
META,2024-11-13T13:40:00-05:00,584.86,100.0,1.138677,-0.0023253428170844537,-0.004513900762575636,-0.004223232910440152,0,0,0,0.001119926136169293,0.007164107649694037,Midday,Max_Bull
META,2024-11-18T11:10:00-05:00,558.635,100.0,2.82946,0.0014320620798910818,-0.001995936523848325,-0.007527276307428,1,0,0,0.0019869861358490135,0.008046398811388482,Mid_Morning,Max_Bull
META,2024-11-18T11:15:00-05:00,557.84,100.0,1.594056,0.0034149576939623773,-0.0012369138104116853,-0.006130790190735825,1,0,0,0.0034149576939623773,0.0066327262297433765,Mid_Morning,Max_Bull
META,2024-11-18T11:20:00-05:00,558.61,100.0,1.953922,-0.00025062207980520643,-0.003249136248903626,-0.006641485114838682,0,0,0,0.002031829004135248,0.00800200497663849,Mid_Morning,Max_Bull
META,2024-11-18T11:30:00-05:00,558.91,100.0,0.952689,-0.0025943354028375443,-0.004294072390903683,-0.005743321822833592,0,0,0,0.0014939793526686522,0.008534468876921117,Mid_Morning,Max_Bull
META,2024-11-18T11:35:00-05:00,559.495,100.0,0.494795,-0.0035299689898927117,-0.005370914842849347,-0.006568423310306534,0,0,0,0.000446831517707933,0.009571131109303958,Mid_Morning,Max_Bull
META,2024-11-18T11:40:00-05:00,559.73,100.0,1.030676,-0.004609365229664375,-0.0061815518196273855,-0.006931913601200571,0,0,0,8.932878352054478e-06,0.009986957997606046,Mid_Morning,Max_Bull
